1.48837 1.05577 1.19872 | 2.63256 10.2566 122.357 4.07565 0.70032 0.70032 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.832588 0.535916 0.182777 | 4.46875 7.86521 135.869 0.621443 0.954306 0.954306 1 | 1 | -75.8278 | 0.0118907 0.409716 0.399477 0.604282 0.00159077 0.00631516 0.989783 0.998042 0.000118117 1.15811e-07 0.375856 
0.855903 1.23789 0.838325 | 4.40347 11.0943 127.15 2.85031 0.790419 0.790419 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.21461 0.251247 0.611631 | 3.39909 6.55574 130.165 2.07955 0.847092 0.847092 1 | 1 | -79.489 | 0.00569118 0.554002 0.553395 0.74113 0.000481325 0.00486602 0.998574 0.998838 7.24988e-05 6.29137e-08 0.412261 
1.5587 0.903099 1.21248 | 2.43564 9.55426 122.174 4.12242 0.696881 0.696881 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.21696 1.13937 0.977661 | 3.39252 10.6411 125.297 3.32405 0.755585 0.755585 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.875268 0.335928 1.01023 | 4.34925 6.94527 124.864 3.43477 0.747443 0.747443 1 | 1 | -76.8649 | 0.00967809 0.451019 0.445252 0.624921 0.00093294 0.00586528 0.992194 0.998311 0.000102865 9.74276e-08 0.386047 
1.11297 0.70236 0.920408 | 3.68369 8.63086 126.059 3.12939 0.769898 0.769898 1 | 1 | -71.4554 | 0.0274605 0.246831 0.230325 0.652412 0.00254338 0.00860506 0.997105 0.996353 0.000211574 2.40013e-07 0.334176 
0.697496 0.0325882 0.148532 | 4.84701 5.54991 136.325 0.50501 0.962867 0.962867 1 | 1 | -84.9622 | 0.00181572 0.737492 0.737456 0.673727 0.000219771 0.00330402 0.986583 0.999468 3.49477e-05 2.52688e-08 0.468398 
0.915175 1.02488 0.876437 | 4.23751 10.1144 126.643 2.97989 0.780891 0.780891 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.723609 0.101475 1.04013 | 4.7739 5.86678 124.466 3.53644 0.739968 0.739968 1 | 1 | -81.1576 | 0.00403482 0.615706 0.615165 0.643398 0.000387465 0.00432634 0.988854 0.999084 5.80381e-05 4.76393e-08 0.429204 
0.935237 0.626796 0.126467 | 4.18134 8.28326 136.618 0.429989 0.968383 0.968383 1 | 1 | -74.6259 | 0.0150467 0.362458 0.34954 0.609734 0.00209217 0.00687518 0.992101 0.997677 0.000138645 1.41498e-07 0.364183 
1.24481 0.933864 0.172885 | 3.31452 9.69577 136.001 0.587808 0.956779 0.956779 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.986181 1.03355 0.074185 | 4.03869 10.1543 137.313 0.252229 0.981454 0.981454 1 | 1 | -69.4284 | 0.0396456 0.184132 0.165166 0.595378 0.0125698 0.00993352 0.992704 0.995137 0.00027721 3.36475e-07 0.315654 
1.60243 0.0982873 1.16842 | 2.3132 5.85212 122.76 3.97262 0.707895 0.707895 1 | 1 | -81.018 | 0.00415331 0.610707 0.610602 0.955567 0.000385846 0.00436462 0.999719 0.999066 5.91285e-05 4.87608e-08 0.42778 
0.820354 1.22082 1.17105 | 4.50301 11.0158 122.725 3.98156 0.707238 0.707238 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.697655 0.136574 0.276122 | 4.84657 6.02824 134.628 0.938813 0.93097 0.93097 1 | 1 | -82.4947 | 0.00305381 0.661813 0.661568 0.646581 0.000315389 0.00393665 0.986848 0.999243 4.85618e-05 3.8123e-08 0.442903 
0.986418 1.04893 1.07805 | 4.03803 10.2251 123.962 3.66537 0.730487 0.730487 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.864581 1.03587 0.354672 | 4.37917 10.165 133.583 1.20588 0.911332 0.911332 1 | 1 | -68.6749 | 0.0452645 0.16359 0.143922 0.579921 0.0225086 0.0104791 0.990007 0.994589 0.000306501 3.81504e-07 0.308911 
0.660433 0.282194 0.386761 | 4.95079 6.69809 133.156 1.31499 0.90331 0.90331 1 | 1 | -79.4728 | 0.00571012 0.553384 0.551243 0.615232 0.000556543 0.00487956 0.986354 0.998836 7.26558e-05 6.3084e-08 0.412098 
1.0048 0.808553 0.0119962 | 3.98655 9.11934 138.14 0.0407871 0.997001 0.997001 1 | 1 | -72.4057 | 0.023004 0.27959 0.261816 0.607594 0.00409845 0.00804597 0.993468 0.996814 0.000186401 2.04859e-07 0.343043 
1.59788 0.438687 0.646482 | 2.32595 7.41796 129.702 2.19804 0.83838 0.83838 1 | 1 | -76.2423 | 0.0109548 0.426196 0.423648 0.976583 0.000764036 0.00612807 0.99964 0.998154 0.000111768 1.08081e-07 0.379916 
1.04474 0.500198 0.629274 | 3.87473 7.70091 129.931 2.13953 0.842681 0.842681 1 | 1 | -75.2237 | 0.0133903 0.385832 0.376972 0.634178 0.00117302 0.00658827 0.99542 0.997866 0.000128024 1.28079e-07 0.36997 
1.03839 0.879933 1.13005 | 3.89251 9.44769 123.27 3.84217 0.717488 0.717488 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.19552 0.477619 0.0187011 | 3.45255 7.59705 138.051 0.0635839 0.995325 0.995325 1 | 1 | -77.1795 | 0.00908793 0.463553 0.460503 0.690993 0.000687904 0.00573381 0.997945 0.998385 9.86405e-05 9.24517e-08 0.389157 
1.47065 0.398478 0.903142 | 2.68217 7.233 126.288 3.07068 0.774215 0.774215 1 | 1 | -76.1747 | 0.0111026 0.423503 0.419586 0.935904 0.000773327 0.00615759 0.999563 0.998137 0.00011278 1.09307e-07 0.379252 
0.583652 0.231656 0.0670473 | 5.16577 6.46562 137.408 0.227961 0.983238 0.983238 1 | 1 | -81.205 | 0.00399538 0.617394 0.616593 0.622416 0.000394351 0.00431817 0.984391 0.99909 5.76729e-05 4.72648e-08 0.429688 
1.68158 0.177556 0.614253 | 2.09157 6.21676 130.13 2.08846 0.846437 0.846437 1 | 1 | -80.996 | 0.00417228 0.609917 0.609822 0.962436 0.000387058 0.00437144 0.999737 0.999063 5.93022e-05 4.89399e-08 0.427555 
1.7438 0.218266 0.969865 | 1.91736 6.40402 125.401 3.29754 0.757534 0.757534 1 | 1 | -79.2627 | 0.00596083 0.545344 0.545064 0.98334 0.000495779 0.00494473 0.999758 0.9988 7.47193e-05 6.53317e-08 0.409979 
0.834323 0.109902 1.09871 | 4.4639 5.90555 123.687 3.7356 0.725323 0.725323 1 | 1 | -80.8304 | 0.00431787 0.603938 0.603419 0.653436 0.000403705 0.00442592 0.991442 0.999041 6.06265e-05 5.03099e-08 0.425867 
1.35343 0.387871 0.490658 | 3.01038 7.18421 131.774 1.66824 0.877336 0.877336 1 | 1 | -77.4449 | 0.00861666 0.474112 0.471824 0.808034 0.000646857 0.00562658 0.999083 0.998445 9.52115e-05 8.84516e-08 0.391789 
1.19757 0.157474 0.929016 | 3.44681 6.12438 125.944 3.15866 0.767746 0.767746 1 | 1 | -80.3977 | 0.00472161 0.588114 0.587822 0.750059 0.000422035 0.00456162 0.998606 0.998979 6.42265e-05 5.40717e-08 0.421465 
0.925929 1.07639 0.157431 | 4.2074 10.3514 136.206 0.535265 0.960642 0.960642 1 | 1 | -68.7093 | 0.0449931 0.164495 0.145588 0.586148 0.0193173 0.0104525 0.991195 0.994615 0.000305096 3.79318e-07 0.309218 
1.3098 0.0252746 0.702402 | 3.13257 5.51626 128.958 2.38817 0.824399 0.824399 1 | 1 | -83.7623 | 0.00234004 0.702295 0.702283 0.820706 0.000260735 0.00359058 0.999184 0.999369 4.10107e-05 3.08628e-08 0.455971 
0.73549 0.313582 0.968644 | 4.74063 6.84248 125.417 3.29339 0.757839 0.757839 1 | 1 | -77.3611 | 0.00876292 0.470781 0.465075 0.611839 0.000941789 0.0056649 0.989025 0.998426 9.62813e-05 8.96958e-08 0.390957 
1.61631 1.1771 0.785765 | 2.27433 10.8147 127.849 2.6716 0.803559 0.803559 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.653247 0.636624 1.14562 | 4.97091 8.32847 123.063 3.89512 0.713594 0.713594 1 | 1 | -71.7415 | 0.0260431 0.256491 0.23265 0.57576 0.00999738 0.00843877 0.987668 0.996498 0.000203658 2.28839e-07 0.336833 
1.0736 0.925435 0.734638 | 3.79391 9.657 128.529 2.49777 0.81634 0.81634 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.66896 0.0648218 1.11353 | 2.12692 5.69818 123.49 3.78599 0.721618 0.721618 1 | 1 | -81.8988 | 0.00345854 0.641673 0.641633 0.965871 0.000340235 0.00409958 0.999763 0.999176 5.25774e-05 4.21036e-08 0.436786 
1.43541 0.453843 0.0584459 | 2.78085 7.48768 137.523 0.198716 0.985389 0.985389 1 | 1 | -77.4985 | 0.00852431 0.476243 0.47411 0.843689 0.00064051 0.00560516 0.999261 0.998457 9.45334e-05 8.76648e-08 0.392322 
1.05459 0.89783 0.479377 | 3.84715 9.53002 131.924 1.62988 0.880156 0.880156 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.738986 0.816426 1.0288 | 4.73084 9.15556 124.617 3.4979 0.742801 0.742801 1 | 1 | -69.5947 | 0.0384912 0.188876 0.1664 0.574491 0.0192792 0.00982127 0.98855 0.99525 0.000271133 3.27278e-07 0.317153 
0.506862 0.204993 0.00943996 | 5.38079 6.34297 138.174 0.0320958 0.99764 0.99764 1 | 1 | -81.8435 | 0.0034986 0.639772 0.639196 0.62348 0.00035436 0.00412937 0.98309 0.99917 5.29661e-05 4.24932e-08 0.43622 
1.08091 0.107491 1.20657 | 3.77347 5.89446 122.253 4.10232 0.698359 0.698359 1 | 1 | -80.5995 | 0.004529 0.595529 0.595227 0.698989 0.000410543 0.00449687 0.997355 0.999008 6.25219e-05 5.22837e-08 0.423516 
1.40779 0.997065 1.05323 | 2.85819 9.9865 124.292 3.58099 0.736692 0.736692 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.980098 0.472411 0.555827 | 4.05573 7.57309 130.907 1.88981 0.861043 0.861043 1 | 1 | -75.8514 | 0.0118355 0.410652 0.402793 0.627019 0.00113667 0.00630184 0.993815 0.998049 0.000117747 1.15356e-07 0.376087 
1.68495 0.114538 0.358898 | 2.08214 5.92688 133.527 1.22025 0.910276 0.910276 1 | 1 | -82.9304 | 0.00278739 0.676098 0.676081 0.954451 0.000293627 0.00380948 0.99975 0.999289 4.58213e-05 3.54529e-08 0.447387 
1.63455 1.23947 0.3338 | 2.22325 11.1016 133.86 1.13492 0.91655 0.91655 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.69793 0.562071 0.519798 | 2.04578 7.98553 131.387 1.76731 0.87005 0.87005 1 | 1 | -74.6673 | 0.0149261 0.364065 0.36143 0.992629 0.0009566 0.00685272 0.999584 0.99769 0.000137882 1.40524e-07 0.364583 
1.4198 0.163428 0.391461 | 2.82456 6.15177 133.094 1.33097 0.902135 0.902135 1 | 1 | -81.7747 | 0.00354913 0.637395 0.637325 0.85888 0.000346337 0.00413597 0.999418 0.999161 5.34544e-05 4.29834e-08 0.435514 
0.777387 0.182542 1.03801 | 4.62332 6.23969 124.494 3.52924 0.740497 0.740497 1 | 1 | -79.5673 | 0.00560069 0.556982 0.555508 0.634584 0.000511885 0.00484263 0.990045 0.998851 7.17464e-05 6.20985e-08 0.413052 
0.837205 0.524707 0.206425 | 4.45583 7.81365 135.555 0.701844 0.948394 0.948394 1 | 1 | -75.939 | 0.0116326 0.41413 0.40437 0.605732 0.00150723 0.00626544 0.989928 0.998073 0.00011638 1.13685e-07 0.376943 
0.6691 0.276798 0.0637271 | 4.92652 6.67327 137.452 0.216672 0.984068 0.984068 1 | 1 | -80.3967 | 0.0047226 0.588077 0.586865 0.621437 0.000455135 0.00457041 0.985976 0.998979 6.42353e-05 5.40809e-08 0.421455 
1.56718 0.508626 1.24053 | 2.41191 7.73968 121.801 4.21779 0.689869 0.689869 1 | 1 | -73.4652 | 0.0188189 0.318195 0.314906 0.995878 0.00113634 0.00746254 0.999511 0.997259 0.000161847 1.71697e-07 0.35306 
1.29507 0.558557 0.16298 | 3.1738 7.96936 136.132 0.554132 0.959255 0.959255 1 | 1 | -75.5758 | 0.0124962 0.399725 0.393678 0.75707 0.000869289 0.00642506 0.99875 0.997971 0.000122154 1.2078e-07 0.373396 
1.4288 1.12838 0.973261 | 2.79935 10.5905 125.356 3.30909 0.756685 0.756685 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.22102 0.445232 1.12427 | 3.38115 7.44806 123.347 3.8225 0.718933 0.718933 1 | 1 | -74.7514 | 0.0146839 0.367336 0.358876 0.733553 0.00101156 0.00681216 0.998493 0.997718 0.000136345 1.38569e-07 0.365395 
1.61229 0.0430846 0.601702 | 2.28559 5.59819 130.297 2.04579 0.849574 0.849574 1 | 1 | -83.7514 | 0.00234543 0.70196 0.701952 0.937384 0.00026114 0.00359329 0.999715 0.999368 4.10705e-05 3.09191e-08 0.455858 
1.37364 1.0207 0.634822 | 2.95382 10.0952 129.857 2.1584 0.841294 0.841294 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.680391 0.741225 0.244731 | 4.89491 8.80963 135.045 0.832087 0.938817 0.938817 1 | 1 | -72.704 | 0.0217469 0.29026 0.267092 0.573052 0.00748426 0.00788456 0.986549 0.996946 0.000179133 1.94922e-07 0.34585 
0.88504 0.0853099 0.365198 | 4.32189 5.79243 133.443 1.24167 0.9087 0.9087 1 | 1 | -83.3135 | 0.00257187 0.688342 0.688272 0.677494 0.00027834 0.00370975 0.991326 0.999327 4.35393e-05 3.32596e-08 0.451337 
1.28414 0.164483 0.80513 | 3.20439 6.15662 127.592 2.73744 0.798717 0.798717 1 | 1 | -80.6165 | 0.00451309 0.596152 0.595932 0.798376 0.0004088 0.00449113 0.999057 0.999011 6.238e-05 5.21355e-08 0.42369 
1.30004 0.687508 0.94443 | 3.1599 8.56254 125.739 3.21106 0.763893 0.763893 1 | 1 | -71.6118 | 0.0266772 0.252086 0.244177 0.990165 0.00149199 0.00850988 0.999355 0.996433 0.000207209 2.33838e-07 0.335628 
0.753342 0.865584 0.548696 | 4.69064 9.38169 131.002 1.86556 0.862826 0.862826 1 | 1 | -70.2642 | 0.0341371 0.208717 0.185442 0.573894 0.0163819 0.00936751 0.988298 0.995681 0.000247985 2.92724e-07 0.323225 
1.51552 0.24083 0.780441 | 2.55654 6.50782 127.92 2.6535 0.80489 0.80489 1 | 1 | -79.2902 | 0.00592752 0.546396 0.545841 0.913413 0.000494014 0.00493514 0.999564 0.998805 7.44466e-05 6.50338e-08 0.410255 
0.892253 0.486954 1.04894 | 4.30169 7.63999 124.349 3.56639 0.737766 0.737766 1 | 1 | -74.2735 | 0.0161104 0.348842 0.335036 0.611732 0.00220402 0.00704885 0.992585 0.997557 0.000145314 1.50056e-07 0.36079 
0.865114 0.886515 0.97505 | 4.37768 9.47797 125.332 3.31517 0.756237 0.756237 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.61938 1.21359 1.19928 | 2.26572 10.9825 122.35 4.07756 0.700179 0.700179 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.89745 0.552508 0.362217 | 4.28714 7.94154 133.483 1.23154 0.909446 0.909446 1 | 1 | -75.1163 | 0.0136747 0.381612 0.36998 0.609699 0.0018157 0.00664052 0.991566 0.997833 0.00012987 1.30392e-07 0.368928 
0.622242 0.408118 0.442823 | 5.05772 7.27734 132.41 1.5056 0.889294 0.889294 1 | 1 | -77.1693 | 0.00910651 0.463148 0.455547 0.594739 0.00117848 0.00574683 0.985794 0.998383 9.87747e-05 9.2609e-08 0.389056 
0.838586 0.138054 0.405975 | 4.45196 6.03505 132.901 1.38032 0.898506 0.898506 1 | 1 | -82.139 | 0.00328948 0.649874 0.64966 0.659344 0.000330951 0.00403368 0.990267 0.999204 5.09201e-05 4.04512e-08 0.43925 
0.953141 0.95532 0.218047 | 4.13121 9.79447 135.4 0.74136 0.945488 0.945488 1 | 1 | -70.0063 | 0.0357601 0.200931 0.180991 0.593763 0.0114872 0.0095361 0.992237 0.99552 0.000256659 3.05582e-07 0.320878 
1.15116 0.30641 0.243071 | 3.57676 6.80949 135.067 0.826442 0.939232 0.939232 1 | 1 | -79.4562 | 0.00572958 0.552749 0.55203 0.687969 0.0004857 0.00487757 0.997445 0.998833 7.28169e-05 6.3259e-08 0.41193 
1.22731 0.93502 0.189118 | 3.36352 9.70109 135.785 0.643001 0.952721 0.952721 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.42596 0.77466 1.05919 | 2.80731 8.96343 124.213 3.60124 0.735203 0.735203 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.01795 1.07497 0.859482 | 3.94975 10.3449 126.869 2.92224 0.78513 0.78513 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.04226 0.319414 0.857489 | 3.88168 6.8693 126.895 2.91546 0.785628 0.785628 1 | 1 | -77.5853 | 0.00837667 0.479692 0.476726 0.652848 0.000671252 0.00557133 0.995826 0.998476 9.34448e-05 8.64046e-08 0.393185 
0.93034 0.98627 0.0353553 | 4.19505 9.93684 137.83 0.120208 0.991161 0.991161 1 | 1 | -70.0932 | 0.0352055 0.203537 0.18298 0.589652 0.0126467 0.00947813 0.991495 0.995575 0.000253701 3.01185e-07 0.321668 
1.66555 0.325948 0.779133 | 2.13645 6.89936 127.938 2.64905 0.805217 0.805217 1 | 1 | -77.8049 | 0.00801433 0.488395 0.487436 0.978427 0.000610683 0.00548443 0.999703 0.998523 9.07496e-05 8.33005e-08 0.395369 
1.1521 1.11405 1.14258 | 3.57413 10.5246 123.104 3.88476 0.714356 0.714356 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.43922 0.504921 0.512941 | 2.77017 7.72264 131.478 1.744 0.871765 0.871765 1 | 1 | -75.5096 | 0.0126598 0.397109 0.391161 0.85388 0.000860025 0.00645525 0.99927 0.997951 0.000123236 1.22119e-07 0.372751 
1.56781 0.108066 0.141189 | 2.41012 5.8971 136.422 0.480042 0.964703 0.964703 1 | 1 | -83.5779 | 0.0024327 0.696614 0.696604 0.915222 0.000267689 0.00363792 0.999654 0.999352 4.20311e-05 3.18258e-08 0.454067 
0.975321 0.389551 0.302206 | 4.0691 7.19194 134.281 1.0275 0.924449 0.924449 1 | 1 | -77.8614 | 0.00792348 0.490632 0.487519 0.637791 0.000687041 0.00546403 0.993385 0.998535 9.00684e-05 8.25196e-08 0.395932 
0.983671 0.366886 0.231783 | 4.04572 7.08768 135.217 0.788061 0.942054 0.942054 1 | 1 | -78.4238 | 0.00707132 0.512782 0.510578 0.642669 0.000607403 0.00525002 0.993499 0.998648 8.35621e-05 7.51362e-08 0.40155 
0.670435 0.135401 0.282051 | 4.92278 6.02284 134.549 0.958974 0.929487 0.929487 1 | 1 | -82.5012 | 0.00304968 0.662028 0.661769 0.644212 0.000315386 0.0039356 0.9863 0.999244 4.852e-05 3.80819e-08 0.44297 
1.50912 1.21704 0.709702 | 2.57446 10.9984 128.861 2.41299 0.822575 0.822575 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.819092 0.229725 1.17597 | 4.50654 6.45674 122.66 3.9983 0.706008 0.706008 1 | 1 | -78.2943 | 0.00725947 0.5077 0.504764 0.630669 0.000659999 0.00529986 0.991269 0.998622 8.50176e-05 7.67758e-08 0.400254 
0.89013 0.534309 1.2256 | 4.30764 7.85782 122 4.16704 0.6936 0.6936 1 | 1 | -73.0409 | 0.0204029 0.302501 0.285306 0.607483 0.00337581 0.00769228 0.99281 0.997089 0.000171265 1.84277e-07 0.349033 
1.20278 0.690612 0.0434183 | 3.43222 8.57682 137.723 0.147622 0.989145 0.989145 1 | 1 | -73.9468 | 0.0171586 0.336348 0.325468 0.681198 0.00125549 0.00721226 0.9979 0.997441 0.000151783 1.58454e-07 0.357657 
1.32308 0.443256 0.171362 | 3.09538 7.43898 136.021 0.58263 0.95716 0.95716 1 | 1 | -77.3598 | 0.0087652 0.470728 0.468287 0.785455 0.00065622 0.0056607 0.998976 0.998426 9.62979e-05 8.97151e-08 0.390945 
1.26436 0.730991 0.529182 | 3.2598 8.76256 131.262 1.79922 0.867704 0.867704 1 | 1 | -72.1312 | 0.0242185 0.26993 0.255354 0.72158 0.00171219 0.00820266 0.998293 0.996687 0.000193348 2.14447e-07 0.34047 
1.40252 1.20971 0.103549 | 2.87293 10.9647 136.923 0.352065 0.974113 0.974113 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.727105 0.806801 0.110207 | 4.76411 9.11128 136.834 0.374704 0.972448 0.972448 1 | 1 | -72.1693 | 0.0240465 0.271268 0.247724 0.574065 0.00884204 0.00818765 0.987248 0.996705 0.000192368 2.1309e-07 0.340827 
1.00904 0.551688 0.862106 | 3.97468 7.93777 126.834 2.93116 0.784474 0.784474 1 | 1 | -73.7992 | 0.0176524 0.330751 0.317268 0.6233 0.00190292 0.00728885 0.994893 0.997387 0.000154798 1.62399e-07 0.356245 
1.35205 1.1474 0.890839 | 3.01427 10.678 126.452 3.02885 0.77729 0.77729 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.32903 0.527804 0.0726676 | 3.07871 7.8279 137.334 0.24707 0.981833 0.981833 1 | 1 | -76.2798 | 0.0108737 0.427689 0.423332 0.779404 0.000773326 0.00611189 0.998915 0.998164 0.000111211 1.07409e-07 0.380284 
0.763953 0.970683 1.22677 | 4.66093 9.86514 121.984 4.17102 0.693308 0.693308 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.67008 0.0375112 0.913431 | 2.12377 5.57255 126.151 3.10566 0.771642 0.771642 1 | 1 | -83.0458 | 0.00272066 0.679819 0.679805 0.959633 0.000288825 0.00377831 0.999761 0.999301 4.51213e-05 3.47772e-08 0.448577 
0.633899 0.766793 0.802009 | 5.02508 8.92725 127.633 2.72683 0.799498 0.799498 1 | 1 | -70.8797 | 0.0305255 0.227979 0.202954 0.567435 0.0149713 0.00897105 0.986527 0.996042 0.000228451 2.64185e-07 0.32886 
1.02086 1.12187 0.25747 | 3.94159 10.5606 134.876 0.875398 0.935633 0.935633 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.53418 0.624701 1.03478 | 2.50429 8.27362 124.537 3.51826 0.741305 0.741305 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.768324 0.336334 0.745304 | 4.64869 6.94713 128.387 2.53403 0.813674 0.813674 1 | 1 | -77.5783 | 0.00838862 0.479412 0.474383 0.614348 0.00086884 0.00557798 0.989288 0.998474 9.35331e-05 8.65068e-08 0.393115 
0.661692 1.01385 0.01605 | 4.94726 10.0637 138.087 0.0545699 0.995988 0.995988 1 | 1 | -69.8027 | 0.0370893 0.194915 0.170246 0.559882 0.0229315 0.00968251 0.985568 0.995389 0.000263721 3.16131e-07 0.319032 
0.918125 0.845842 0.703535 | 4.22925 9.29087 128.943 2.39202 0.824116 0.824116 1 | 1 | -70.1085 | 0.0351088 0.203995 0.183757 0.593673 0.0108422 0.00946756 0.992117 0.995584 0.000253185 3.00419e-07 0.321807 
0.96542 0.655816 0.660544 | 4.09682 8.41675 129.515 2.24585 0.834864 0.834864 1 | 1 | -72.8128 | 0.0213042 0.294189 0.277142 0.609848 0.00341252 0.00781722 0.993489 0.996993 0.000176553 1.91418e-07 0.346876 
0.96745 0.981859 0.94515 | 4.09114 9.91655 125.73 3.21351 0.763712 0.763712 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.773572 0.560332 0.816612 | 4.634 7.97753 127.439 2.77648 0.795847 0.795847 1 | 1 | -73.7821 | 0.0177107 0.330104 0.312305 0.592596 0.00376912 0.0073012 0.989515 0.99738 0.000155153 1.62865e-07 0.356081 
0.580136 0.200435 1.15629 | 5.17562 6.322 122.921 3.9314 0.710926 0.710926 1 | 1 | -78.887 | 0.00643581 0.530845 0.527803 0.611909 0.000646704 0.00508645 0.986429 0.998734 7.85575e-05 6.95536e-08 0.406197 
1.48638 0.381892 0.741361 | 2.63814 7.1567 128.44 2.52063 0.81466 0.81466 1 | 1 | -76.8997 | 0.00961122 0.452402 0.44958 0.91582 0.000696767 0.00584866 0.999527 0.998319 0.00010239 9.68655e-08 0.386389 
1.03655 0.290787 1.00294 | 3.89767 6.73762 124.961 3.40999 0.749265 0.749265 1 | 1 | -77.6877 | 0.00820583 0.483753 0.480977 0.655112 0.000656179 0.00553095 0.995955 0.998498 9.21783e-05 8.49432e-08 0.394203 
1.26549 1.03654 0.728802 | 3.25662 10.1681 128.607 2.47793 0.8178 0.8178 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.53126 1.17863 0.648692 | 2.51248 10.8217 129.672 2.20555 0.837827 0.837827 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
0.667958 0.355149 0.397338 | 4.92972 7.03368 133.015 1.35095 0.900666 0.900666 1 | 1 | -78.1753 | 0.00743645 0.503023 0.498565 0.60547 0.000798577 0.00534989 0.986549 0.998599 8.63766e-05 7.83131e-08 0.399065 
1.73398 0.76811 0.145632 | 1.94486 8.93331 136.363 0.495147 0.963592 0.963592 1 | 1 | -72.6989 | 0.0217678 0.29007 0.28767 0.998239 0.0012671 0.00787908 0.999458 0.996944 0.000179255 1.95087e-07 0.345802 
1.60764 0.827467 0.285311 | 2.2986 9.20635 134.505 0.970058 0.928672 0.928672 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.40678 0.00968216 0.0716251 | 2.86101 5.44454 137.347 0.243525 0.982094 0.982094 1 | 1 | -85.7811 | 0.00152577 0.759722 0.75972 0.858826 0.000195421 0.00310989 0.999414 0.999527 3.13327e-05 2.20448e-08 0.476903 
1.27731 0.45208 0.822881 | 3.22353 7.47957 127.356 2.7978 0.79428 0.79428 1 | 1 | -75.4857 | 0.0127195 0.396163 0.389832 0.759842 0.000881424 0.00646628 0.998734 0.997944 0.00012363 1.22607e-07 0.372518 
1.07789 0.357515 0.6876 | 3.78191 7.04457 129.155 2.33784 0.8281 0.8281 1 | 1 | -77.3935 | 0.00870602 0.47207 0.468925 0.657058 0.000686106 0.00564762 0.996377 0.998434 9.58657e-05 8.9212e-08 0.391279 
0.782902 1.15419 0.0921768 | 4.60788 10.7093 137.074 0.313401 0.976956 0.976956 1 | 1 | -67.9797 | 0.0510456 0.146037 0.126629 0.567445 0.0344254 0.0110092 0.987656 0.994029 0.000336257 4.28366e-07 0.302762 
1.49683 1.15724 0.237868 | 2.60887 10.7233 135.136 0.808753 0.940533 0.940533 1 | 0 | NaN | NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
