0 -81.48113112 0.0436467787
5 -81.4135644 0.04381036073
10 -81.32002966 0.044038577
15 -79.91358989 0.0472280458
20 36.18896514 0.9999130921
25 18.89459794 0.9979863387
30 4.588519808 0.9775117105
35 -3.099849456 0.932302417
40 -6.890730653 0.8926461743
45 -8.947919544 0.8658204636
50 -10.23293202 0.8473273783
55 -11.15154425 0.8333778388
60 -11.88771259 0.821800384
65 -12.5315865 0.8114026383
70 -13.13044938 0.8015148441
75 -13.71076924 0.7917427483
80 -14.2885086 0.7818377598
85 -14.87426935 0.7716272944
90 -15.47602276 0.7609758109
95 -16.1006679 0.7497615284
100 -16.75502061 0.7378609819
105 -17.44654772 0.725137104
110 -18.18402832 0.7114282674
115 -18.9782648 0.6965365946
120 -19.84294326 0.6802143314
125 -20.79573413 0.6621475934
130 -21.85970875 0.6419378387
135 -23.06508612 0.6190839762
140 -24.45113375 0.5929738712
145 -26.06756871 0.5629058102
150 -27.97381969 0.5281795264
155 -30.23301469 0.4883133604
160 -32.89668839 0.44341969
165 -35.97944644 0.3946354571
170 -39.43368735 0.3442733983
175 -43.14604451 0.2953295654
180 -46.96897394 0.2504776675
185 -50.77042554 0.2112538336
190 -54.46780993 0.1779504195
195 -58.0297133 0.1500568878
200 -61.45270118 0.1267967
205 -64.7291796 0.1074833442
210 -67.82294493 0.09163566287
215 -70.66686654 0.0789100293
220 -73.18472642 0.06897318111
225 -75.32109218 0.0614327152
230 -77.0590647 0.05585304733
235 -78.41931957 0.05180928473
240 -79.44747721 0.04893045872
245 -80.19958473 0.04691696734
250 -80.73130369 0.04553871202
255 -81.09194093 0.04462430687
260 -81.32223755 0.04404832942
265 -81.45439316 0.04371984565
270 -81.51313402 0.04357319605
275 -81.51709864 0.04356101194
280 -81.48017361 0.04364908411
285 -81.4121285 0.04381385214
290 -81.31823172 0.04404298071
295 -79.91026313 0.04723633852
300 36.18852207 0.999913085
305 18.89663185 0.9979870311
310 4.592640914 0.9775256305
315 -3.095288967 0.9323412485
320 -6.885950639 0.8927026828
325 -8.942804067 0.8658899476
330 -10.22742811 0.8474078206
335 -11.14565375 0.8334680043
340 -11.88145622 0.8218994016
345 -12.52498436 0.8115099406
350 -13.12351278 0.8016301508
355 -13.70349778 0.7918660494
360 -14.2808893 0.7819693015
365 -14.86627612 0.7717675757
370 -15.46761558 0.7611255944
375 -16.09179104 0.749921869
380 -16.74559977 0.7380332777
385 -17.43648563 0.7253231725
390 -18.1731983 0.7116304543
395 -18.96650163 0.6967579217
400 -19.83003052 0.6804586912
405 -20.78138697 0.6624199901
410 -21.84355149 0.6422446552
415 -23.04662535 0.6194331939
420 -24.42973206 0.593375049
425 -26.04243395 0.5633694054
430 -27.94404328 0.528714832
435 -30.19771506 0.4889242349
440 -32.85531032 0.4440982263
445 -35.93216907 0.3953566757
450 -39.38169323 0.3449970567
455 -43.09132363 0.296012099
460 -46.91366148 0.2510872981
465 -50.71612177 0.2117777544
470 -54.41531242 0.1783914153
475 -57.97920399 0.1504253051
480 -61.40418533 0.1271036232
485 -64.68293658 0.1077371903
490 -67.77975112 0.09184205576
495 -70.62783757 0.07907354634
500 -73.150888 0.06909898427
505 -75.29299552 0.06152688975
510 -77.03666753 0.05592194822
515 -78.40210904 0.05185875013
520 -79.43468663 0.04896536477
525 -80.19038509 0.04694113791
530 -80.7249249 0.04555503063
535 -81.08772785 0.04463489822
540 -81.31966272 0.04405473925
545 -81.45304668 0.04372319148
550 -81.51270458 0.04357428406
555 -81.51735321 0.04356042389
560 -81.48093933 0.04364724049
565 -81.41327784 0.04381105749
570 -81.31967136 0.04403945455
575 -79.91293741 0.04722967398
580 36.18888465 0.9999130908
585 18.8950138 0.9979864805
590 4.589346915 0.9775145055
595 -3.098937823 0.9323101814
600 -6.889776713 0.8926574537
605 -8.946899462 0.8658343214
610 -10.23183492 0.847343415
615 -11.15037032 0.8333958101
620 -11.88646587 0.8218201174
625 -12.53027096 0.8114240215
630 -13.12906725 0.8015378215
635 -13.70932042 0.791767318
640 -14.28699052 0.7818639706
645 -14.87267682 0.7716552456
650 -15.47434783 0.761005654
655 -16.09889949 0.749793473
660 -16.75314396 0.7378953058
665 -17.44454351 0.725174168
670 -18.18187139 0.7114685374
675 -18.97592235 0.6965806703
680 -19.84037234 0.6802629847
685 -20.79287825 0.6622018163
690 -21.85649346 0.6419988952
695 -23.0614137 0.6191534447
700 -24.44687811 0.5930536393
705 -26.06257337 0.5629979369
710 -27.96790551 0.5282858312
715 -30.22600846 0.4884345765
720 -32.88848202 0.4435542153
725 -35.97007728 0.3947783182
730 -39.42339055 0.3444166275
735 -43.13521343 0.2954645702
740 -46.95802923 0.2505982054
745 -50.75968148 0.2113574098
750 -54.45742241 0.1780376066
755 -58.01971727 0.1501297388
760 -61.44309745 0.126857405
765 -64.72002371 0.107533563
770 -67.81439089 0.09167650402
775 -70.65913535 0.07894239609
780 -73.17802115 0.06899809319
785 -75.31552209 0.06145137453
790 -77.05462179 0.05586670882
795 -78.41590287 0.05181910122
800 -79.44493549 0.04893739323
805 -80.19775433 0.04692177539
810 -80.73003246 0.04554196362
815 -81.09109933 0.0446264223
820 -81.32172119 0.04404961465
825 -81.45412088 0.04372052204
830 -81.51304411 0.04357342342
835 -81.51714486 0.04356090573
840 -81.48032166 0.04364872781
