100 81.0000000000  81.000000
105 178.0000000000   0.000000
110 186.0000000000   0.000000
115 194.0000000000   0.000000
120 201.0000000000   0.000000
125 208.0000000000   0.000000
130 105.0000000000 105.000000
135 108.0000000000 108.000000
140 112.0000000000 112.000000
145 116.0000000000 116.000000
150 120.0000000000 120.000000
155 0.0000000000   0.000000
160 0.0000000000   0.000000
165 0.0000000000   0.000000
170 0.0000000000   0.000000
175 0.0000000000   0.000000
180 0.0000000000   0.000000
185 0.0000000000   0.000000
190 126.0000000000 172.000000
195 126.0000000000 177.000000
200 127.0000000000 182.000000
205 128.0000000000 186.000000
210 130.0000000000 189.000000
215 191.0000000000 133.000000
220 193.0000000000 137.000000
225 193.0000000000 143.000000
230 191.0000000000 152.000000
235 182.0000000000 168.000000
240 178.0000000000 177.000000
245 180.0000000000 180.000000
250 182.0000000000 182.000000
255 185.0000000000 185.000000
260 187.0000000000 187.000000
265 190.0000000000 190.000000
270 192.0000000000 192.000000
275 194.0000000000 194.000000
280 197.0000000000 197.000000
