0 2.476 178.097
1 2.478 178.141
2 2.481 178.224
3 2.487 178.337
4 2.495 178.464
5 2.506 178.582
6 2.52 178.662
7 2.538 178.663
8 2.561 178.535
9 2.591 178.226
10 2.628 177.694
11 2.675 176.944
12 2.732 176.086
13 2.801 175.393
14 2.883 175.281
15 2.975 176.183
16 3.076 178.379
17 3.185 181.899
18 3.298 186.513
19 3.416 191.827
20 3.536 197.423
21 3.658 202.982
22 3.783 207.282
23 3.91 210.697
24 4.038 213.477
25 4.167 215.769
26 4.298 217.674
27 4.429 219.268
28 4.561 220.604
29 4.694 221.731
30 4.828 222.684
31 4.962 223.494
32 5.096 224.184
33 5.231 224.773
34 5.366 225.278
35 5.501 225.712
36 5.636 226.087
37 5.772 226.409
38 5.907 226.689
39 6.043 226.931
40 6.179 227.141
41 6.315 227.324
42 6.452 227.483
43 6.588 227.622
44 6.724 227.743
45 6.861 227.847
46 6.997 227.94
47 7.134 228.018
48 7.27 228.089
49 7.407 228.148
50 7.543 228.202
51 7.68 228.247
52 7.816 228.286
53 7.953 228.32
54 8.09 228.349
55 8.226 228.374
56 8.363 228.395
57 8.5 228.412
58 8.636 228.427
59 8.773 228.439
60 8.91 228.448
61 9.046 228.455
62 9.183 228.461
63 9.32 228.464
64 9.457 228.466
65 9.593 228.467
66 9.73 228.466
67 9.867 228.464
68 10.003 228.461
69 10.14 228.457
70 10.277 228.452
71 10.413 228.445
72 10.55 228.439
73 10.687 228.432
74 10.824 228.423
75 10.96 228.414
76 11.097 228.405
77 11.234 228.395
78 11.37 228.384
79 11.507 228.373
80 11.644 228.361
81 11.78 228.348
82 11.917 228.335
83 12.054 228.32
84 12.19 228.302
85 12.327 228.278
86 12.464 228.244
87 12.6 228.191
88 12.736 228.096
89 12.873 227.922
90 13.008 227.592
91 13.143 226.952
92 13.276 225.709
93 13.405 223.313
94 13.527 218.795
95 13.637 210.625
96 13.728 197.059
97 13.795 178.124
98 13.838 158.768
99 13.859 146.791
